effect_id,effect_name,defindex,item_name,listings_old,average_price_old,median_price_old,listings_new,average_price_new,median_price_new,_merge,price_change,percent_change,listing_change,status
44,Misty Skull,52,Batter's Helmet,1.0,123.14178391424508,123.14178391424508,1,122.81048774033589,122.81048774033589,both,-0.33129617390919464,-0.2690363606717819,0.0,Price Decreased
44,Misty Skull,53,Trophy Belt,1.0,299.36074552440124,299.36074552440124,1,298.5553562693625,298.5553562693625,both,-0.8053892550387332,-0.26903636067177183,0.0,Price Decreased
44,Misty Skull,54,Soldier's Stash,1.0,2058.1051254802583,2058.1051254802583,1,2052.568074351867,2052.568074351867,both,-5.53705112839134,-0.2690363606717743,0.0,Price Decreased
44,Misty Skull,55,Fancy Fedora,1.0,374.20093190550153,374.20093190550153,1,373.1941953367031,373.1941953367031,both,-1.0067365687984307,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,94,Texas Ten Gallon,1.0,475.2351835199869,475.2351835199869,1,473.9566280776129,473.9566280776129,both,-1.2785554423739995,-0.2690363606717741,0.0,Price Decreased
44,Misty Skull,95,Engineer's Cap,1.0,219.84304749448216,219.84304749448216,1,219.25158976031307,219.25158976031307,both,-0.5914577341690972,-0.2690363606717843,0.0,Price Decreased
44,Misty Skull,96,Officer's Ushanka,1.0,140.32534946456306,140.32534946456306,1,139.94782325126366,139.94782325126366,both,-0.3775262132994044,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,97,Tough Guy's Toque,1.0,222.18180331889155,222.18180331889155,1,221.58405348116747,221.58405348116747,both,-0.5977498377240806,-0.2690363606717812,0.0,Price Decreased
44,Misty Skull,98,Stainless Pot,1.0,383.5559552031391,383.5559552031391,1,382.5240502201207,382.5240502201207,both,-1.0319049830183644,-0.2690363606717686,0.0,Price Decreased
44,Misty Skull,99,Tyrant's Helm,1.0,565.978909507071,565.978909507071,1,564.4562204467634,564.4562204467634,both,-1.5226890603075844,-0.2690363606717683,0.0,Price Decreased
44,Misty Skull,100,Glengarry Bonnet,1.0,130.9652873911338,130.9652873911338,1,130.61294314819338,130.61294314819338,both,-0.35234424294043265,-0.26903636067177134,0.0,Price Decreased
44,Misty Skull,101,Vintage Tyrolean,1.0,84.19520967873784,84.19520967873784,1,83.9686939507582,83.9686939507582,both,-0.22651572797964548,-0.26903636067177394,0.0,Price Decreased
44,Misty Skull,102,Respectless Rubber Glove,1.0,187.1004659527508,187.1004659527508,1,186.59709766835155,186.59709766835155,both,-0.5033682843992437,-0.2690363606717908,0.0,Price Decreased
44,Misty Skull,104,Otolaryngologist's Mirror,1.0,383.5559552031391,383.5559552031391,1,382.5240502201207,382.5240502201207,both,-1.0319049830183644,-0.2690363606717686,0.0,Price Decreased
44,Misty Skull,105,Brigade Helm,1.0,190.1521415467179,190.1521415467179,1,189.6405631453612,189.6405631453612,both,-0.5115784013567009,-0.26903636067175857,0.0,Price Decreased
44,Misty Skull,106,Bonk Helm,1.0,453.7186299354206,453.7186299354206,1,452.4979618457525,452.4979618457525,both,-1.220668089668095,-0.26903636067177517,0.0,Price Decreased
44,Misty Skull,108,Backbiter's Billycock,1.0,608.0765143464399,608.0765143464399,1,606.4405674221425,606.4405674221425,both,-1.6359469242974,-0.26903636067176745,0.0,Price Decreased
44,Misty Skull,109,Professional's Panama,1.0,88.8727213275566,88.8727213275566,1,88.63362139246698,88.63362139246698,both,-0.23909993508962657,-0.2690363606717749,0.0,Price Decreased
44,Misty Skull,110,Master's Yellow Belt,1.0,1609.0640071936564,1609.0640071936564,1,1604.7350399478232,1604.7350399478232,both,-4.328967245833155,-0.26903636067176967,0.0,Price Decreased
44,Misty Skull,120,Scotsman's Stove Pipe,1.0,645.4966075369902,645.4966075369902,1,643.7599869558129,643.7599869558129,both,-1.7366205811772488,-0.26903636067176884,0.0,Price Decreased
44,Misty Skull,135,Towering Pillar of Hats,1.0,149.68037276220062,149.68037276220062,1,149.27767813468125,149.27767813468125,both,-0.4026946275193666,-0.26903636067177183,0.0,Price Decreased
44,Misty Skull,137,Noble Amassment of Hats,1.0,491.1387231259707,491.1387231259707,1,489.8173813794228,489.8173813794228,both,-1.3213417465479438,-0.26903636067177633,0.0,Price Decreased
44,Misty Skull,145,Hound Dog,1.0,364.845908607864,364.845908607864,1,363.8643404532855,363.8643404532855,both,-0.9815681545784969,-0.26903636067178305,0.0,Price Decreased
44,Misty Skull,146,Hustler's Hallmark,1.0,102.90525627401291,102.90525627401291,1,102.62840371759334,102.62840371759334,both,-0.27685255641956985,-0.26903636067177705,0.0,Price Decreased
44,Misty Skull,148,Hotrod,1.0,47.71061881795144,47.71061881795144,1,47.58225990542964,47.58225990542964,both,-0.1283589125218043,-0.2690363606717849,0.0,Price Decreased
44,Misty Skull,150,Troublemaker's Tossle Cap,1.0,336.78083871495136,336.78083871495136,1,335.8747758030328,335.8747758030328,both,-0.9060629119185819,-0.26903636067177394,0.0,Price Decreased
44,Misty Skull,152,Killer's Kabuto,1.0,257.2631406850323,257.2631406850323,1,256.57100929398337,256.57100929398337,both,-0.6921313910489175,-0.2690363606717743,0.0,Price Decreased
44,Misty Skull,158,Shooter's Sola Topi,1.0,59.82206152934849,59.82206152934849,1,59.6611184321311,59.6611184321311,both,-0.16094309721739108,-0.2690363606717782,0.0,Price Decreased
44,Misty Skull,174,Whoopee Cap,1.0,580.0114444535274,580.0114444535274,1,578.4510027718898,578.4510027718898,both,-1.5604416816375988,-0.26903636067178105,0.0,Price Decreased
44,Misty Skull,177,Ze Goggles,1.0,467.7511648818769,467.7511648818769,1,466.4927441708789,466.4927441708789,both,-1.2584207109979957,-0.26903636067176656,0.0,Price Decreased
44,Misty Skull,178,Safe'n'Sound,1.0,151.5513774217281,151.5513774217281,1,151.14364911136474,151.14364911136474,both,-0.40772831036335333,-0.2690363606717684,0.0,Price Decreased
44,Misty Skull,179,Tippler's Tricorne,1.0,60.807651434644,60.807651434644,1,60.644056742214254,60.644056742214254,both,-0.1635946924297471,-0.2690363606717791,0.0,Price Decreased
44,Misty Skull,180,Frenchman's Beret,1.0,261.94065233385106,261.94065233385106,1,261.2359367356922,261.2359367356922,both,-0.7047155981588844,-0.26903636067176917,0.0,Price Decreased
44,Misty Skull,181,Bloke's Bucket Hat,1.0,163.7129077086569,163.7129077086569,1,163.2724604598076,163.2724604598076,both,-0.44044724884929565,-0.26903636067176484,0.0,Price Decreased
44,Misty Skull,182,Vintage Merryweather,1.0,117.49996314725088,117.49996314725088,1,117.18384552260883,117.18384552260883,both,-0.31611762464204674,-0.2690363606717802,0.0,Price Decreased
44,Misty Skull,183,Sergeant's Drill Hat,1.0,818.5645385432846,818.5645385432846,1,816.362302299038,816.362302299038,both,-2.202236244246592,-0.2690363606717787,0.0,Price Decreased
44,Misty Skull,184,Gentleman's Gatsby,1.0,542.5913512629771,542.5913512629771,1,541.1315832382195,541.1315832382195,both,-1.4597680247576363,-0.26903636067175946,0.0,Price Decreased
44,Misty Skull,185,Heavy Duty Rag,1.0,114.5731848681272,114.5731848681272,1,114.26494134125224,114.26494134125224,both,-0.3082435268749606,-0.26903636067178055,0.0,Price Decreased
44,Misty Skull,213,Attendant,1.0,233.87558244093844,233.87558244093844,1,233.24637208543945,233.24637208543945,both,-0.6292103554989978,-0.26903636067176656,0.0,Price Decreased
44,Misty Skull,216,Rimmed Raincatcher,1.0,46.77511648818769,46.77511648818769,1,46.64927441708789,46.64927441708789,both,-0.12584207109980383,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,223,Familiar Fez,1.0,50.04937464236082,50.04937464236082,1,49.91472362628404,49.91472362628404,both,-0.13465101607678065,-0.26903636067175685,0.0,Price Decreased
44,Misty Skull,227,Grenadier's Softcap,1.0,346.1358620125889,346.1358620125889,1,345.2046306864504,345.2046306864504,both,-0.9312313261385157,-0.26903636067176623,0.0,Price Decreased
44,Misty Skull,246,Pugilist's Protector,1.0,68.07439698852775,68.07439698852775,1,67.89125210832056,67.89125210832056,both,-0.18314488020719466,-0.2690363606717797,0.0,Price Decreased
44,Misty Skull,247,Old Guadalajara,1.0,261.94065233385106,261.94065233385106,1,261.2359367356922,261.2359367356922,both,-0.7047155981588844,-0.26903636067176917,0.0,Price Decreased
44,Misty Skull,248,Napper's Respite,1.0,116.93779122046922,116.93779122046922,1,116.62318604271972,116.62318604271972,both,-0.3146051777494989,-0.26903636067176656,0.0,Price Decreased
44,Misty Skull,249,Bombing Run,1.0,65.48516308346277,65.48516308346277,1,65.30898418392304,65.30898418392304,both,-0.1761788995397211,-0.26903636067176917,0.0,Price Decreased
44,Misty Skull,250,Chieftain's Challenge,1.0,93.55023297637538,93.55023297637538,1,93.29854883417578,93.29854883417578,both,-0.25168414219960766,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,251,Stout Shako,1.0,287.1992152374724,287.1992152374724,1,286.42654492091964,286.42654492091964,both,-0.7726703165527624,-0.2690363606717641,0.0,Price Decreased
44,Misty Skull,252,Dr's Dapper Topper,1.0,561.3013978582522,561.3013978582522,1,559.7912930050546,559.7912930050546,both,-1.5101048531976176,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,253,Handyman's Handle,1.0,275.9731872803074,275.9731872803074,1,275.23071906081856,275.23071906081856,both,-0.7424682194888419,-0.2690363606717754,0.0,Price Decreased
44,Misty Skull,254,Hard Counter,1.0,250.714624376686,250.714624376686,1,250.04011087559107,250.04011087559107,both,-0.6745135010949355,-0.26903636067177045,0.0,Price Decreased
44,Misty Skull,255,Sober Stuntman,1.0,93.55023297637538,93.55023297637538,1,93.29854883417578,93.29854883417578,both,-0.25168414219960766,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,259,Carouser's Capotain,1.0,34.61358620125889,34.61358620125889,1,34.52046306864504,34.52046306864504,both,-0.0931231326138473,-0.2690363606717539,0.0,Price Decreased
44,Misty Skull,291,Horrific Headsplitter,1.0,336.78083871495136,336.78083871495136,1,335.8747758030328,335.8747758030328,both,-0.9060629119185819,-0.26903636067177394,0.0,Price Decreased
44,Misty Skull,303,Berliner's Bucket Helm,1.0,280.6506989291261,280.6506989291261,1,279.8956465025273,279.8956465025273,both,-0.7550524265988088,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,306,Scotch Bonnet,1.0,374.20093190550153,374.20093190550153,1,373.1941953367031,373.1941953367031,both,-1.0067365687984307,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,309,Big Chief,1.0,336.78083871495136,336.78083871495136,1,335.8747758030328,335.8747758030328,both,-0.9060629119185819,-0.26903636067177394,0.0,Price Decreased
44,Misty Skull,313,Magnificent Mongolian,1.0,210.4880241968446,210.4880241968446,1,209.9217348768955,209.9217348768955,both,-0.5662893199491066,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,314,Larrikin Robin,1.0,420.9760483936892,420.9760483936892,1,419.843469753791,419.843469753791,both,-1.1325786398982132,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,315,Blighted Beak,1.0,387.2979645221941,387.2979645221941,1,386.25599217348775,386.25599217348775,both,-1.041972348706338,-0.26903636067176584,0.0,Price Decreased
44,Misty Skull,316,Pyromancer's Mask,1.0,982.2774462519416,982.2774462519416,1,979.6347627588456,979.6347627588456,both,-2.6426834930960013,-0.26903636067178793,0.0,Price Decreased
44,Misty Skull,318,Prancer's Pride,1.0,374.20093190550153,374.20093190550153,1,373.1941953367031,373.1941953367031,both,-1.0067365687984307,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,319,Détective Noir,1.0,294.68323387558246,294.68323387558246,1,293.8904288276537,293.8904288276537,both,-0.7928050479287663,-0.26903636067177633,0.0,Price Decreased
44,Misty Skull,322,Buckaroo's Hat,1.0,28.06506989291261,28.06506989291261,1,27.98956465025273,27.98956465025273,both,-0.07550524265987946,-0.26903636067176556,0.0,Price Decreased
44,Misty Skull,323,German Gonzila,1.0,54.25913512629772,54.25913512629772,1,54.11315832382195,54.11315832382195,both,-0.14597680247577216,-0.2690363606717751,0.0,Price Decreased
44,Misty Skull,324,Flipped Trilby,1.0,757.7568871086405,757.7568871086405,1,755.7182455568237,755.7182455568237,both,-2.038641551816795,-0.2690363606717721,0.0,Price Decreased
44,Misty Skull,337,Le Party Phantom,1.0,912.11477151966,912.11477151966,1,909.6608511332138,909.6608511332138,both,-2.4539203864462706,-0.2690363606717861,0.0,Price Decreased
44,Misty Skull,338,Industrial Festivizer,1.0,71.0981770620453,71.0981770620453,1,70.90689711397359,70.90689711397359,both,-0.19127994807170978,-0.2690363606717868,0.0,Price Decreased
44,Misty Skull,339,Exquisite Rack,1.0,2806.5069892912616,2806.5069892912616,1,2798.956465025273,2798.956465025273,both,-7.55052426598877,-0.26903636067179487,0.0,Price Decreased
44,Misty Skull,340,Defiant Spartan,1.0,219.84304749448216,219.84304749448216,1,219.25158976031307,219.25158976031307,both,-0.5914577341690972,-0.2690363606717843,0.0,Price Decreased
44,Misty Skull,341,A Rather Festive Tree,1.0,514.5262813700646,514.5262813700646,1,513.1420185879667,513.1420185879667,both,-1.384262782097835,-0.2690363606717743,0.0,Price Decreased
44,Misty Skull,344,Crocleather Slouch,1.0,74.84018638110031,74.84018638110031,1,74.63883906734063,74.63883906734063,both,-0.2013473137596833,-0.26903636067177183,0.0,Price Decreased
44,Misty Skull,358,Dread Knot,1.0,215.16553584566336,215.16553584566336,1,214.58666231860428,214.58666231860428,both,-0.5788735270590735,-0.26903636067176445,0.0,Price Decreased
44,Misty Skull,359,Samur-Eye,1.0,1356.478378157443,1356.478378157443,1,1352.8289580955486,1352.8289580955486,both,-3.6494200618944888,-0.2690363606717887,0.0,Price Decreased
44,Misty Skull,363,Geisha Boy,1.0,86.81703481445598,86.81703481445598,1,86.58346542354802,86.58346542354802,both,-0.23356939090795947,-0.2690363606717741,0.0,Price Decreased
44,Misty Skull,377,Hottie's Hoodie,1.0,122.08305403416988,122.08305403416988,1,121.7546062285994,121.7546062285994,both,-0.3284478055704767,-0.2690363606717664,0.0,Price Decreased
44,Misty Skull,378,Team Captain,1.0,782.495078482956,782.495078482956,1,780.3898822013697,780.3898822013697,both,-2.105196281586359,-0.26903636067178327,0.0,Price Decreased
44,Misty Skull,379,Western Wear,1.0,224.5205591433009,224.5205591433009,1,223.91651720202185,223.91651720202185,both,-0.6040419412790357,-0.26903636067176556,0.0,Price Decreased
44,Misty Skull,380,Large Luchador,1.0,1017.826534782964,1017.826534782964,1,1015.0882113158324,1015.0882113158324,both,-2.738323467131636,-0.2690363606717663,0.0,Price Decreased
44,Misty Skull,381,Medic's Mountain Cap,1.0,299.36074552440124,299.36074552440124,1,298.5553562693625,298.5553562693625,both,-0.8053892550387332,-0.26903636067177183,0.0,Price Decreased
44,Misty Skull,382,Big Country,1.0,119.22869207585548,119.22869207585548,1,118.90792354181804,118.90792354181804,both,-0.3207685340374411,-0.26903636067177716,0.0,Price Decreased
44,Misty Skull,383,Grimm Hatte,1.0,1450.0286111338185,1450.0286111338185,1,1446.1275069297244,1446.1275069297244,both,-3.901104204094054,-0.26903636067178494,0.0,Price Decreased
44,Misty Skull,384,Professor's Peculiarity,1.0,420.9760483936892,420.9760483936892,1,419.843469753791,419.843469753791,both,-1.1325786398982132,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,388,Private Eye,1.0,516.865037194474,516.865037194474,1,515.4744823088212,515.4744823088212,both,-1.3905548856528185,-0.269036360671773,0.0,Price Decreased
44,Misty Skull,390,Reggaelator,1.0,608.0765143464399,608.0765143464399,1,606.4405674221425,606.4405674221425,both,-1.6359469242974,-0.26903636067176745,0.0,Price Decreased
44,Misty Skull,391,Honcho's Headgear,1.0,147.8093681026731,147.8093681026731,1,147.4117071579977,147.4117071579977,both,-0.3976609446753798,-0.2690363606717755,0.0,Price Decreased
44,Misty Skull,393,Villain's Veil,1.0,935.5023297637538,935.5023297637538,1,932.9854883417578,932.9854883417578,both,-2.5168414219959914,-0.26903636067176656,0.0,Price Decreased
44,Misty Skull,394,Connoisseur's Cap,1.0,97.2922422954304,97.2922422954304,1,97.0304907875428,97.0304907875428,both,-0.2617515078875954,-0.2690363606717791,0.0,Price Decreased
44,Misty Skull,395,Furious Fukaamigasa,1.0,444.3636066377831,444.3636066377831,1,443.16810696233495,443.16810696233495,both,-1.1954996754481613,-0.2690363606717812,0.0,Price Decreased
44,Misty Skull,397,Charmer's Chapeau,1.0,856.9201340635984,856.9201340635984,1,854.61470732105,854.61470732105,both,-2.305426742548434,-0.26903636067177894,0.0,Price Decreased
44,Misty Skull,398,Doctor's Sack,1.0,200.1974985694433,200.1974985694433,1,199.65889450513612,199.65889450513612,both,-0.5386040643071794,-0.26903636067178516,0.0,Price Decreased
44,Misty Skull,400,Desert Marauder,1.0,678.2391890787216,678.2391890787216,1,676.4144790477743,676.4144790477743,both,-1.8247100309472444,-0.2690363606717887,0.0,Price Decreased
44,Misty Skull,403,Sultan's Ceremonial,1.0,322.7483037684951,322.7483037684951,1,321.87999347790645,321.87999347790645,both,-0.8683102905886244,-0.26903636067176884,0.0,Price Decreased
44,Misty Skull,417,Jumper's Jeepcap,1.0,374.20093190550153,374.20093190550153,1,373.1941953367031,373.1941953367031,both,-1.0067365687984307,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,427,Capo's Capper,1.0,107.58276792283168,107.58276792283168,1,107.29333115930214,107.29333115930214,both,-0.28943676352953673,-0.26903636067176445,0.0,Price Decreased
44,Misty Skull,434,Brain Bucket,1.0,491.1387231259707,491.1387231259707,1,489.8173813794228,489.8173813794228,both,-1.3213417465479438,-0.26903636067177633,0.0,Price Decreased
44,Misty Skull,435,Dead Cone,1.0,34.61358620125889,34.61358620125889,1,34.52046306864504,34.52046306864504,both,-0.0931231326138473,-0.2690363606717539,0.0,Price Decreased
44,Misty Skull,436,Hetman's Headpiece,1.0,196.4554892503883,196.4554892503883,1,195.92695255176915,195.92695255176915,both,-0.5285366986191491,-0.2690363606717619,0.0,Price Decreased
44,Misty Skull,437,Janissary Ketche,1.0,285.3282105779449,285.3282105779449,1,284.56057394423607,284.56057394423607,both,-0.7676366337088325,-0.2690363606717859,0.0,Price Decreased
44,Misty Skull,439,Lord Cockswain's Pith Helmet,1.0,392.9109785007766,392.9109785007766,1,391.8539051035383,391.8539051035383,both,-1.0570733972382982,-0.2690363606717619,0.0,Price Decreased
44,Misty Skull,445,Armored Authority,1.0,570.6564211558898,570.6564211558898,1,569.1211478884721,569.1211478884721,both,-1.535273267417665,-0.2690363606717859,0.0,Price Decreased
44,Misty Skull,451,Bonk Boy,1.0,1122.6027957165045,1122.6027957165045,1,1119.5825860101093,1119.5825860101093,both,-3.020209706395235,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,459,Cosa Nostra Cap,1.0,561.3013978582522,561.3013978582522,1,559.7912930050546,559.7912930050546,both,-1.5101048531976176,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,478,Copper's Hard Top,1.0,42.5653560042508,42.5653560042508,1,42.45083971954998,42.45083971954998,both,-0.11451628470081943,-0.2690363606717708,0.0,Price Decreased
44,Misty Skull,480,Tam O' Shanter,1.0,570.6564211558898,570.6564211558898,1,569.1211478884721,569.1211478884721,both,-1.535273267417665,-0.2690363606717859,0.0,Price Decreased
44,Misty Skull,481,Stately Steel Toe,1.0,280.6506989291261,280.6506989291261,1,279.8956465025273,279.8956465025273,both,-0.7550524265988088,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,517,Dragonborn Helmet,1.0,467.7511648818769,467.7511648818769,1,466.4927441708789,466.4927441708789,both,-1.2584207109979957,-0.26903636067176656,0.0,Price Decreased
44,Misty Skull,518,Anger,1.0,1029.0525627401291,1029.0525627401291,1,1026.2840371759337,1026.2840371759337,both,-2.7685255641954427,-0.2690363606717522,0.0,Price Decreased
44,Misty Skull,521,Nanobalaclava,1.0,135.64783781574428,135.64783781574428,1,135.28289580955487,135.28289580955487,both,-0.3649420061894091,-0.26903636067175946,0.0,Price Decreased
44,Misty Skull,523,Company Man,1.0,888.7272132755661,888.7272132755661,1,886.3362139246699,886.3362139246699,both,-2.390999350896209,-0.26903636067176845,0.0,Price Decreased
44,Misty Skull,538,Killer Exclusive,1.0,1169.3779122046922,1169.3779122046922,1,1166.2318604271973,1166.2318604271973,both,-3.146051777494904,-0.2690363606717593,0.0,Price Decreased
44,Misty Skull,539,El Jefe,1.0,841.9520967873784,841.9520967873784,1,839.686939507582,839.686939507582,both,-2.2651572797964263,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,590,Brainiac Hairpiece,1.0,371.8621760810922,371.8621760810922,1,370.8617316158487,370.8617316158487,both,-1.0004444652434472,-0.26903636067177744,0.0,Price Decreased
44,Misty Skull,597,Bubble Pipe,1.0,280.6506989291261,280.6506989291261,1,279.8956465025273,279.8956465025273,both,-0.7550524265988088,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,600,Your Worst Nightmare,1.0,701.6267473228154,701.6267473228154,1,699.7391162563183,699.7391162563183,both,-1.8876310664970788,-0.26903636067177866,0.0,Price Decreased
44,Misty Skull,601,One-Man Army,1.0,318.0707921196763,318.0707921196763,1,317.21506603619764,317.21506603619764,both,-0.8557260834786575,-0.269036360671773,0.0,Price Decreased
44,Misty Skull,602,Counterfeit Billycock,1.0,58.93664677511649,58.93664677511649,1,58.77808576553074,58.77808576553074,both,-0.15856100958575325,-0.26903636067177633,0.0,Price Decreased
44,Misty Skull,603,Outdoorsman,1.0,64.54966075369902,64.54966075369902,1,64.37599869558129,64.37599869558129,both,-0.17366205811772772,-0.26903636067177317,0.0,Price Decreased
44,Misty Skull,604,Tavish DeGroot Experience,1.0,336.78083871495136,336.78083871495136,1,335.8747758030328,335.8747758030328,both,-0.9060629119185819,-0.26903636067177394,0.0,Price Decreased
44,Misty Skull,605,Pencil Pusher,1.0,201.13300089920705,201.13300089920705,1,200.5918799934779,200.5918799934779,both,-0.5411209057291444,-0.26903636067176967,0.0,Price Decreased
44,Misty Skull,607,Buccaneer's Bicorne,1.0,346.1358620125889,346.1358620125889,1,345.2046306864504,345.2046306864504,both,-0.9312313261385157,-0.26903636067176623,0.0,Price Decreased
44,Misty Skull,612,Little Buddy,1.0,58.63741317827516,58.63741317827516,1,58.47965721586826,58.47965721586826,both,-0.15775596240690248,-0.2690363606717736,0.0,Price Decreased
44,Misty Skull,613,Gym Rat,1.0,406.9435134472329,406.9435134472329,1,405.8486874286646,405.8486874286646,both,-1.0948260185682557,-0.26903636067176645,0.0,Price Decreased
44,Misty Skull,614,Hot Dogger,1.0,90.74372598708412,90.74372598708412,1,90.4995923691505,90.4995923691505,both,-0.24413361793361332,-0.2690363606717689,0.0,Price Decreased
44,Misty Skull,615,Birdcage,1.0,308.71576882203874,308.71576882203874,1,307.88521115278,307.88521115278,both,-0.8305576692587238,-0.26903636067178166,0.0,Price Decreased
44,Misty Skull,616,Surgeon's Stahlhelm,1.0,603.3990026976212,603.3990026976212,1,601.7756399804338,601.7756399804338,both,-1.6233627171874332,-0.2690363606717696,0.0,Price Decreased
44,Misty Skull,617,Backwards Ballcap,1.0,561.3013978582522,561.3013978582522,1,559.7912930050546,559.7912930050546,both,-1.5101048531976176,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,622,L'Inspecteur,1.0,177.7454426551132,177.7454426551132,1,177.26724278493396,177.26724278493396,both,-0.47819987017925314,-0.2690363606717749,0.0,Price Decreased
44,Misty Skull,626,Swagman's Swatter,1.0,486.461211477152,486.461211477152,1,485.152453937714,485.152453937714,both,-1.3087575394380337,-0.2690363606717908,0.0,Price Decreased
44,Misty Skull,628,Virtual Reality Headset,1.0,411.62102509605165,411.62102509605165,1,410.5136148703734,410.5136148703734,both,-1.1074102256782794,-0.26903636067177705,0.0,Price Decreased
44,Misty Skull,633,Hermes,1.0,271.29567563148856,271.29567563148856,1,270.56579161910975,270.56579161910975,both,-0.7298840123788182,-0.26903636067175946,0.0,Price Decreased
44,Misty Skull,644,Head Warmer,1.0,152.01912858660998,152.01912858660998,1,151.61014185553563,151.61014185553563,both,-0.40898673107435,-0.26903636067176745,0.0,Price Decreased
44,Misty Skull,652,Big Elfin Deal,1.0,187.1004659527508,187.1004659527508,1,186.59709766835155,186.59709766835155,both,-0.5033682843992437,-0.2690363606717908,0.0,Price Decreased
44,Misty Skull,671,Brown Bomber,1.0,612.7540259952588,612.7540259952588,1,611.1054948638513,611.1054948638513,both,-1.6485311314074806,-0.2690363606717839,0.0,Price Decreased
44,Misty Skull,701,Lucky Shot,1.0,374.20093190550153,374.20093190550153,1,373.1941953367031,373.1941953367031,both,-1.0067365687984307,-0.2690363606717756,0.0,Price Decreased
44,Misty Skull,721,Conquistador,1.0,37.42009319055016,37.42009319055016,1,37.31941953367031,37.31941953367031,both,-0.10067365687984875,-0.26903636067179076,0.0,Price Decreased
44,Misty Skull,732,Helmet without a Home,1.0,63.61415842393526,63.61415842393526,1,63.44301320723952,63.44301320723952,both,-0.17114521669574145,-0.2690363606717886,0.0,Price Decreased
44,Misty Skull,753,Waxy Wayfinder,1.0,280.6506989291261,280.6506989291261,1,279.8956465025273,279.8956465025273,both,-0.7550524265988088,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,759,Fruit Shoot,1.0,177.7454426551132,177.7454426551132,1,177.26724278493396,177.26724278493396,both,-0.47819987017925314,-0.2690363606717749,0.0,Price Decreased
44,Misty Skull,760,Front Runner,1.0,89.80822365732037,89.80822365732037,1,89.56660688080873,89.56660688080873,both,-0.24161677651163416,-0.26903636067178766,0.0,Price Decreased
44,Misty Skull,778,Gentleman's Ushanka,1.0,308.71576882203874,308.71576882203874,1,307.88521115278,307.88521115278,both,-0.8305576692587238,-0.26903636067178166,0.0,Price Decreased
44,Misty Skull,779,Liquidator's Lid,1.0,467.7511648818769,467.7511648818769,1,466.4927441708789,466.4927441708789,both,-1.2584207109979957,-0.26903636067176656,0.0,Price Decreased
44,Misty Skull,780,Fed-Fightin' Fedora,1.0,216.10103817542716,216.10103817542716,1,215.51964780694604,215.51964780694604,both,-0.5813903684811237,-0.2690363606717895,0.0,Price Decreased
44,Misty Skull,817,Human Cannonball,1.0,435.0085833401455,435.0085833401455,1,433.8382520789173,433.8382520789173,both,-1.1703312612281707,-0.26903636067177455,0.0,Price Decreased
44,Misty Skull,920,Crone's Dome,1.0,3118.029265102592,3118.029265102592,1,3109.640632643079,3109.640632643079,both,-8.388632459513246,-0.26903636067178593,0.0,Price Decreased
44,Misty Skull,921,Executioner,1.0,701.6267473228154,701.6267473228154,1,699.7391162563183,699.7391162563183,both,-1.8876310664970788,-0.26903636067177866,0.0,Price Decreased
44,Misty Skull,937,Wraith Wrap,1.0,367.1713036358211,367.1713036358211,1,366.1834793230882,366.1834793230882,both,-0.9878243127329256,-0.26903636067177494,0.0,Price Decreased
44,Misty Skull,938,Coffin Kit,1.0,2900.057222267637,2900.057222267637,1,2892.255013859449,2892.255013859449,both,-7.802208408188108,-0.26903636067178494,0.0,Price Decreased
44,Misty Skull,1093,Gilded Guard,1.0,280.6506989291261,280.6506989291261,1,279.8956465025273,279.8956465025273,both,-0.7550524265988088,-0.2690363606717706,0.0,Price Decreased
44,Misty Skull,1095,Dread Hiding Hood,1.0,261.94065233385106,261.94065233385106,1,261.2359367356922,261.2359367356922,both,-0.7047155981588844,-0.26903636067176917,0.0,Price Decreased
44,Misty Skull,30001,Modest Metal Pile of Scrap,1.0,112.26027957165044,112.26027957165044,1,111.95825860101093,111.95825860101093,both,-0.3020209706395178,-0.26903636067176556,0.0,Price Decreased
44,Misty Skull,30008,Towering Titanium Pillar of Hats,1.0,168.39041935747568,168.39041935747568,1,167.9373879015164,167.9373879015164,both,-0.45303145595929095,-0.26903636067177394,0.0,Price Decreased
